user_id,product_id,product_category,interaction,price
402,182,Groceries,0,218.79735895107657
756,407,Clothing,0,308.32919918420544
994,352,Groceries,0,153.26273403018126
871,145,Electronics,0,1294.7807393063308
320,47,Clothing,1,132.9081412134079
595,185,Groceries,0,12.77280033177488
499,129,Toys,0,153.5577311898902
446,371,Clothing,0,450.22411233842644
824,14,Clothing,1,121.15209012000628
877,114,Toys,1,75.05479964033701
222,385,Clothing,1,58.54395932680443
112,130,Groceries,0,50.176248817033326
876,112,Furniture,1,925.9228692214054
313,148,Electronics,1,1756.8954207365289
352,282,Electronics,0,1984.0335628745133
3,369,Toys,1,13.613435181788784
344,387,Electronics,1,850.6386812878211
776,100,Electronics,1,1117.45300727376
124,264,Groceries,0,50.25922806616533
897,175,Groceries,1,5.418542844339702
547,219,Toys,1,142.30983920389187
916,1,Electronics,1,1387.1351634378186
29,269,Clothing,0,458.8499693422563
285,478,Electronics,1,1463.4319417404483
65,348,Furniture,0,1363.5468097912085
67,285,Groceries,1,5.461112198061063
546,315,Furniture,1,2802.578054837987
956,103,Clothing,0,327.05589385396604
364,65,Electronics,0,1367.6624455699232
735,457,Furniture,1,544.7937545952454
187,410,Clothing,0,214.14405700496357
852,353,Electronics,1,1388.4225224275783
852,422,Clothing,1,180.12318112040688
374,30,Clothing,0,39.303227581507855
688,25,Clothing,0,383.3777274803586
137,333,Toys,1,110.11529815410971
4,168,Furniture,1,825.4245621312947
273,1,Toys,0,154.79589047137767
855,209,Groceries,0,47.5410151245784
11,69,Furniture,1,1554.2454927553329
936,248,Furniture,0,587.6715345168116
744,220,Clothing,1,318.612763048053
181,249,Clothing,0,150.9741050143544
922,291,Electronics,1,448.3594853345035
530,2,Toys,1,113.54796783223506
475,431,Toys,0,71.09871700874942
665,412,Clothing,0,113.1225417174318
590,201,Groceries,0,184.20738990525646
291,103,Electronics,0,885.2517870474653
1,147,Electronics,1,1911.5020912975342
382,429,Groceries,1,55.06042815446578
519,377,Electronics,1,501.81263306857016
719,256,Toys,0,23.23916202701363
307,247,Clothing,0,343.2830488305985
193,261,Electronics,0,214.14801492383003
665,426,Furniture,0,1147.6606111479923
352,391,Groceries,0,258.3861477816681
320,393,Groceries,0,80.80032232656374
574,445,Clothing,1,287.73741951335944
914,297,Toys,1,47.29538774479124
156,261,Furniture,0,2971.6455447167227
625,71,Furniture,0,2188.586815706067
195,78,Furniture,1,688.5399063421066
380,294,Furniture,0,369.76912064410106
734,116,Clothing,0,145.18286348048818
585,41,Electronics,0,721.7631531826922
926,44,Clothing,1,379.61387422379335
249,188,Toys,1,26.522752643803724
908,407,Electronics,0,450.9645967591353
560,31,Electronics,0,1100.5257743150846
654,389,Furniture,0,273.77833276625483
821,289,Groceries,0,140.67751986079497
183,140,Groceries,1,88.70545332948697
887,87,Electronics,1,1407.7041012096336
851,442,Clothing,1,146.38181667509576
381,333,Toys,1,85.96227795137433
221,164,Electronics,0,767.6093308107629
464,334,Clothing,1,146.7798136030559
513,455,Toys,0,36.02241239512168
315,327,Electronics,0,508.73634310544867
880,288,Groceries,1,294.6814804998879
972,2,Clothing,0,88.58288210594046
64,359,Clothing,1,296.4175454113749
399,445,Electronics,0,1567.1154656187614
917,127,Clothing,1,164.34300003124653
848,108,Furniture,1,1106.399640146309
260,344,Toys,0,121.67494631193483
718,125,Toys,0,116.2292766669674
615,235,Furniture,0,2321.9424953132625
161,319,Electronics,1,1572.709394631295
352,11,Clothing,1,123.80444374711607
301,494,Furniture,1,2712.220430172657
753,10,Electronics,0,804.1092753295098
211,223,Groceries,1,26.0378398300659
353,156,Furniture,0,1979.7155708381792
392,226,Electronics,1,1617.040755112569
549,91,Electronics,1,135.82691459300372
975,203,Toys,1,37.11223058189269
238,55,Furniture,0,429.78673473386766
957,311,Furniture,0,690.0028581460002
268,101,Clothing,0,242.3061305314472
723,441,Toys,1,94.17704957913487
743,197,Furniture,1,2425.331802078371
367,445,Groceries,0,180.99143501185824
631,358,Furniture,1,1356.963670527618
866,455,Clothing,1,440.21102059599775
463,388,Toys,1,92.48449377168085
741,78,Electronics,0,351.3625668104087
411,222,Toys,1,22.071844049117253
935,399,Electronics,0,1209.2144905635628
468,417,Clothing,1,20.874684169620075
804,147,Clothing,0,28.5568648368797
950,82,Groceries,0,255.15422948769526
341,91,Electronics,1,667.4592825330573
5,294,Clothing,1,335.4101565923409
940,200,Toys,1,65.5382272949753
185,451,Electronics,1,1780.040960779522
976,164,Toys,1,19.678557619025717
821,434,Clothing,1,452.68477160119556
931,158,Electronics,1,314.04661819637454
768,497,Electronics,1,1109.9748304588732
921,63,Clothing,1,287.4926846751765
866,348,Groceries,1,90.94915431632182
636,365,Electronics,0,504.71870972294624
973,220,Electronics,1,966.4547508286488
541,109,Furniture,1,913.9987690922162
140,485,Groceries,1,84.56341731887966
444,23,Groceries,1,84.8767993368484
255,348,Toys,1,179.84030439568653
750,439,Electronics,0,1892.8518110774387
117,291,Groceries,0,249.53067711882235
362,239,Clothing,1,144.4947888486386
505,428,Electronics,0,339.97190628728686
936,367,Furniture,0,1534.585842598207
667,15,Furniture,0,1856.2649999062546
5,70,Groceries,1,56.709731057554215
123,292,Toys,1,19.197964226673257
407,406,Groceries,1,125.13044554851025
149,496,Toys,1,172.8269250360603
135,314,Clothing,1,214.3578421817544
252,499,Furniture,1,347.70095167125055
738,333,Toys,0,145.51553755814925
905,275,Furniture,1,759.3784279965328
239,263,Furniture,1,1018.9123979374949
990,396,Groceries,0,102.04550449443238
1,418,Toys,0,90.59921664129979
866,390,Toys,0,38.600520396034
989,448,Electronics,1,963.8000859968723
151,289,Furniture,1,2161.8135674860278
81,231,Groceries,0,283.2286284071652
78,18,Furniture,0,752.6295950704289
496,456,Electronics,0,1088.4508262283418
542,438,Groceries,0,22.863247564670004
710,57,Toys,0,132.60407949112226
959,287,Toys,1,131.9871981865956
284,45,Groceries,0,20.387960086173837
247,441,Groceries,1,77.83478356049821
165,310,Clothing,1,441.4008716368199
643,50,Clothing,0,167.9191430747572
256,321,Electronics,0,1961.3256238102028
48,492,Electronics,0,335.0933282896052
322,228,Clothing,1,247.75739639469006
714,139,Furniture,1,2789.5379294374666
65,334,Electronics,0,913.1801366309613
992,216,Electronics,0,1153.696535492671
552,82,Toys,0,36.05711647455904
428,91,Clothing,0,124.47439395047338
619,325,Furniture,1,2479.887617886843
274,498,Furniture,1,217.65397448304725
976,478,Toys,0,117.90294574490349
544,109,Electronics,0,1222.0755708120694
297,298,Clothing,1,364.667042024111
764,407,Clothing,1,85.9620204167721
448,147,Groceries,1,145.9803924858891
152,72,Groceries,1,53.819904493081296
995,401,Electronics,0,1130.9300321291576
150,445,Furniture,0,1124.3685676185617
915,2,Furniture,1,1952.222538977951
636,79,Furniture,0,2479.5178394374425
733,35,Toys,1,188.92860940152798
2,312,Clothing,1,63.58476956997116
19,484,Electronics,0,1981.820995772748
683,485,Groceries,0,191.43388691244962
783,185,Electronics,0,1548.0303543395357
505,366,Groceries,1,175.3293706386666
61,378,Electronics,1,956.755699124034
985,207,Furniture,0,1618.141941540733
10,86,Clothing,1,245.8934181099826
66,152,Groceries,1,128.0657791273244
197,423,Toys,0,66.14700004294352
91,183,Groceries,0,18.382396164418278
575,337,Electronics,0,1459.1730387264345
185,124,Electronics,0,1384.7152208281948
550,358,Furniture,0,2336.320793965985
138,353,Groceries,1,157.6661320832979
517,388,Furniture,0,1387.6879000265546
172,5,Groceries,0,139.95094561785035
404,357,Toys,1,140.96567368780643
15,139,Clothing,0,179.47031687910547
245,213,Furniture,1,1864.8218029096338
144,140,Furniture,1,253.37955171268916
593,220,Electronics,0,1409.902214427095
364,404,Toys,0,47.4215610732677
24,344,Furniture,0,939.6695573030072
699,93,Groceries,1,263.26612458187793
665,2,Furniture,0,1288.2709479614537
532,135,Furniture,1,1444.2130454566864
182,202,Groceries,0,127.71723088141293
904,374,Toys,1,21.815118296906206
378,10,Toys,1,160.86203362253656
452,258,Furniture,1,1249.2719238047705
9,170,Clothing,1,387.157516342031
290,500,Clothing,0,116.84088802701154
955,301,Groceries,1,285.92053016333557
251,458,Electronics,0,357.0480994684513
336,294,Furniture,0,1530.5927850529788
286,425,Electronics,0,495.0787529404478
741,200,Clothing,0,150.36122362201462
697,394,Clothing,1,144.56099171505087
558,476,Toys,1,88.80964841431734
45,422,Electronics,1,1060.9286344587606
156,161,Toys,0,142.28244657964876
632,295,Toys,1,121.21960697833285
884,340,Clothing,1,144.85924296688015
367,90,Clothing,1,309.2801513006495
572,32,Toys,1,198.90170156448698
739,422,Groceries,0,177.8808630554989
911,453,Electronics,1,1655.5143356755825
261,126,Groceries,1,102.0277268404372
116,371,Groceries,0,273.48600063457565
53,375,Toys,0,75.20937163801267
502,362,Furniture,0,1218.961626258939
469,395,Toys,0,176.97309903236246
742,109,Clothing,0,254.2493799104189
63,74,Furniture,0,1754.5758136744314
418,23,Clothing,0,340.75405511671545
142,297,Furniture,0,2883.705250007046
457,424,Furniture,0,2847.301950575511
286,36,Clothing,0,240.63922368681548
416,49,Toys,0,173.61226441199278
609,381,Furniture,0,1116.9091633414007
134,364,Groceries,1,268.95510969884856
206,85,Clothing,0,93.27817854432404
466,130,Clothing,0,54.08013482335272
242,132,Toys,0,63.476913711115806
213,401,Furniture,0,1906.5067781108826
741,152,Toys,1,138.39972683754235
800,117,Furniture,0,2317.6356294804123
926,55,Clothing,0,65.50888786331345
774,117,Electronics,1,1748.2744641721902
911,343,Electronics,1,797.9029868048066
801,331,Groceries,1,92.99720376875565
359,34,Groceries,0,92.52397711828495
592,255,Furniture,1,726.2025709662124
734,407,Electronics,1,329.22715415651066
292,359,Groceries,0,106.88234484007941
52,117,Electronics,1,1701.7185639213076
887,188,Clothing,1,298.92336889815357
684,212,Groceries,0,198.36084191782217
508,119,Groceries,1,48.219215249105034
375,400,Groceries,1,57.766840381151255
616,494,Clothing,0,364.3423644924671
72,35,Toys,1,108.22651774036319
247,351,Electronics,0,1218.5624672335314
233,274,Electronics,0,123.24002642395509
879,333,Furniture,1,2790.5543125452905
624,393,Furniture,1,1527.545580023224
732,106,Furniture,1,2071.564799554644
77,259,Electronics,0,473.81809455093827
310,372,Toys,0,62.90731309038001
34,174,Toys,1,111.79812207352272
1,258,Clothing,0,473.02483202341614
161,3,Toys,1,48.38015514709202
181,228,Groceries,1,137.35134602304467
393,393,Groceries,0,105.76606814020694
760,93,Groceries,1,189.0248987534084
612,106,Electronics,1,1596.1462592146968
811,259,Furniture,0,2528.1199368889233
938,1,Groceries,1,160.98178249469885
854,91,Groceries,1,101.6084903098485
363,79,Clothing,0,82.77562732728589
365,390,Toys,0,119.07717771274669
461,2,Toys,0,115.79120930494258
945,346,Toys,1,65.01639572995252
520,381,Clothing,0,387.38509574797877
686,270,Clothing,0,357.9160662030272
966,341,Electronics,0,896.3233151753104
376,354,Clothing,0,217.59515331839
349,324,Furniture,1,2467.509378054531
995,217,Groceries,1,199.4453920637356
862,7,Furniture,1,490.68542150233094
772,33,Groceries,1,54.23284428843507
366,425,Toys,1,75.5752137492909
619,380,Clothing,0,69.6767397449503
801,351,Clothing,1,387.7971380869704
608,490,Furniture,0,2996.428025302415
132,347,Furniture,0,2868.3967483442016
28,144,Electronics,0,1664.708241938726
700,192,Groceries,1,160.01376354104826
476,59,Clothing,1,94.23663968585447
974,379,Electronics,1,1118.6029049258568
262,102,Groceries,0,107.83698720512444
606,205,Furniture,0,391.40701396007876
526,79,Furniture,1,724.8950776323272
664,239,Electronics,0,1469.9379583299658
373,386,Clothing,1,159.47023239464096
478,38,Toys,0,157.93011506428422
135,497,Furniture,1,2331.4282491783365
81,253,Toys,0,63.15605076548643
629,98,Groceries,1,238.2958966981443
412,362,Toys,1,139.28788773113985
159,76,Furniture,0,992.8358957622263
429,190,Clothing,1,194.2325004567689
883,321,Furniture,1,1355.2617481590669
809,12,Furniture,0,2664.629485155831
952,256,Toys,1,95.76450353482615
425,327,Groceries,0,76.05857760026926
124,466,Electronics,0,787.7898478190839
461,448,Furniture,0,637.025511288828
153,467,Electronics,0,1055.319299054691
306,121,Furniture,1,1220.5669508747437
598,89,Electronics,0,990.0859670474697
926,494,Toys,1,26.77481774110581
921,135,Groceries,1,77.72483792166948
45,242,Clothing,0,402.4558720940083
219,337,Clothing,0,244.18867387411498
738,339,Toys,1,49.59057167678236
754,389,Groceries,1,27.40726758509086
467,152,Clothing,1,356.2870575879047
691,100,Electronics,0,1919.4420029403248
724,137,Furniture,1,745.037443191244
409,33,Clothing,0,116.64880997822834
649,210,Groceries,1,34.75068923397265
64,399,Toys,1,193.95579788126037
987,330,Furniture,1,1077.0579661703116
567,206,Clothing,1,243.7109221022023
330,23,Toys,0,50.615118330204275
529,62,Electronics,0,1930.4008138240456
627,391,Furniture,0,2393.207348186281
572,208,Electronics,1,1636.5785999856703
796,190,Groceries,1,89.30116442287253
26,213,Electronics,1,1899.0413440745745
205,53,Toys,1,36.02788856755308
422,79,Furniture,0,1623.645021895684
758,423,Groceries,0,14.862231107460307
239,219,Toys,1,19.776998414278612
310,405,Electronics,1,1011.3687427513947
112,186,Clothing,0,111.02160112135265
635,286,Toys,0,78.21852367089872
731,247,Furniture,1,2287.877966185457
234,216,Groceries,1,32.422227620135914
772,89,Groceries,1,230.4159615253229
138,174,Furniture,1,1376.4762837825099
136,447,Electronics,1,903.3898831281547
290,229,Furniture,0,2633.4741449050275
339,406,Electronics,0,1486.3129412540884
627,373,Furniture,1,2410.525847226888
805,428,Clothing,1,304.5318316054347
406,350,Clothing,1,49.13149320254295
413,169,Clothing,0,376.974993169813
8,315,Clothing,1,448.1071837982814
198,338,Furniture,1,2214.727800243947
834,82,Toys,1,175.22157974190708
417,459,Electronics,1,177.98055870217456
699,117,Clothing,0,377.16197086951496
343,465,Groceries,0,146.86250399164985
66,35,Furniture,0,2139.667416233507
619,117,Electronics,0,1943.4821480548162
145,168,Clothing,0,479.4351458095426
655,39,Groceries,1,122.05722125149536
190,390,Furniture,1,1623.5844773831118
735,400,Furniture,0,2468.465294455251
562,378,Clothing,0,85.82938897794196
508,488,Electronics,1,1102.95249407557
1,322,Clothing,1,245.99795204494836
190,337,Electronics,0,813.680790045968
97,20,Toys,0,104.9621148490742
502,102,Clothing,0,186.0853743299577
935,37,Groceries,1,42.55874081561331
568,367,Toys,0,180.03949835953836
409,355,Clothing,1,305.52303915347557
406,258,Groceries,0,59.18173633183128
559,304,Toys,1,40.002629092237314
548,69,Clothing,0,342.42154869965793
838,108,Toys,1,16.106787292181988
912,91,Toys,0,74.30540988539295
791,186,Electronics,0,571.0918189165398
603,165,Groceries,0,242.52461485911127
10,362,Clothing,1,225.9707092382506
144,8,Electronics,1,917.9005715750645
791,414,Toys,0,33.40304431610023
843,184,Furniture,1,2404.917393882284
555,250,Groceries,1,217.32823235806993
314,500,Furniture,1,719.3415352488628
865,61,Electronics,1,689.7149324645269
173,167,Clothing,1,176.66618383364306
431,122,Clothing,1,405.5828316025444
226,274,Groceries,0,292.8273261886645
534,206,Clothing,1,173.43520187472728
573,227,Electronics,1,1418.044339532193
276,85,Groceries,1,76.93358995661431
191,170,Groceries,0,234.8516497928483
884,290,Groceries,0,125.49655151320668
231,188,Clothing,1,388.33505493009784
799,437,Groceries,1,148.34185021351814
478,301,Electronics,0,1417.9635899497005
571,405,Groceries,1,41.867139636054425
62,242,Furniture,0,1404.2261478269584
16,140,Clothing,1,57.09328735189521
297,419,Toys,1,110.23585250922817
670,193,Furniture,1,247.89127042407256
446,164,Furniture,1,684.0133321544888
933,398,Groceries,1,213.96802685472696
282,433,Groceries,0,247.73183982680322
127,123,Groceries,0,237.47734905315076
635,149,Furniture,1,2822.934543491019
183,41,Electronics,1,1579.0312827801652
591,275,Toys,0,147.3211313972999
993,431,Clothing,1,432.41651728327093
349,210,Groceries,1,190.82588968485723
225,484,Clothing,1,152.5898561731478
617,14,Furniture,0,2359.076994759166
153,369,Clothing,1,314.90011849013143
389,465,Toys,1,112.38811684141834
489,337,Groceries,0,101.57566891482746
938,104,Electronics,0,233.1703586881311
218,456,Toys,1,189.72520355823784
491,61,Clothing,0,136.3776152320039
220,15,Toys,1,113.14350885432471
556,60,Toys,1,180.49407634610915
460,31,Groceries,1,173.7068085359571
306,105,Toys,0,14.576858105982033
284,463,Groceries,0,22.85044058317825
470,278,Groceries,1,246.3298675381135
634,481,Furniture,1,2444.824455497523
501,233,Toys,1,76.9477041866121
721,23,Groceries,1,181.87644507767354
928,116,Groceries,0,236.07132462749306
819,305,Electronics,1,1511.8555302673178
190,356,Groceries,1,262.71172512471713
168,197,Toys,1,133.63603553956807
925,478,Toys,1,18.776269083011627
459,346,Electronics,0,807.5362850050857
941,354,Toys,0,18.812210341524693
377,444,Furniture,0,2924.6828105720056
212,340,Groceries,0,171.76704903353604
116,187,Groceries,0,290.1452740983656
177,164,Groceries,1,85.04117643766625
195,310,Furniture,1,2211.163481028657
978,429,Furniture,0,688.9992197514086
702,4,Groceries,1,195.82863653190722
529,85,Toys,0,61.572735506307666
985,243,Clothing,0,179.7748182904328
991,343,Furniture,0,1768.1018927592354
573,93,Electronics,1,1410.0607842420204
422,474,Electronics,1,1693.9080056991331
168,60,Toys,0,102.55975317373847
665,126,Toys,0,183.09294115159997
2,120,Groceries,1,93.03320367770705
554,329,Clothing,0,23.58331653088385
731,217,Groceries,1,23.371269298518992
255,75,Toys,1,98.72284688658715
397,375,Furniture,0,1894.6679657632812
920,442,Toys,0,164.33703357964836
903,34,Furniture,0,810.4626104246195
827,367,Clothing,0,402.5725002851321
963,470,Groceries,0,5.4164105431784755
976,457,Clothing,0,412.1965690193043
977,493,Toys,1,76.16408527938916
693,407,Groceries,1,32.10806601271938
996,244,Electronics,0,1957.0553412337479
768,32,Electronics,0,1942.3805518220775
680,253,Clothing,1,46.148095828103294
877,431,Toys,1,49.92452391318561
875,413,Furniture,1,1198.3286748878886
785,379,Groceries,1,79.72054659632187
887,378,Toys,0,36.62036467309702
501,452,Electronics,1,1065.3474526079278
273,400,Toys,0,60.24380007809103
916,484,Groceries,0,43.94080375900065
131,105,Groceries,0,57.9095082496617
229,145,Furniture,1,256.1872886988679
12,449,Clothing,0,140.36640826355364
358,70,Groceries,0,197.61232654104833
766,79,Groceries,1,199.2431976255209
334,32,Toys,0,57.98499229522944
340,243,Clothing,0,46.8257933248098
169,296,Furniture,0,2250.5952009738585
930,396,Furniture,0,628.7332387461904
908,467,Electronics,0,897.6372077270839
731,482,Electronics,1,1616.9521483777971
53,417,Electronics,1,224.88035015332477
220,175,Clothing,1,45.586496744714076
869,118,Electronics,0,375.0463050636332
809,431,Electronics,1,1650.013825381662
371,145,Furniture,0,2187.066686498973
645,333,Toys,1,120.14666648284168
753,462,Toys,1,100.12626216031225
294,466,Furniture,0,1004.6442663119104
512,251,Groceries,0,167.2453005294117
416,195,Clothing,1,362.9283644023837
752,312,Groceries,0,87.66959476851702
153,480,Clothing,0,401.27198312155764
878,373,Clothing,1,288.20964234219986
502,281,Toys,1,24.321391284974553
8,404,Electronics,1,808.0104315661005
900,62,Electronics,1,807.8954044275301
570,54,Furniture,1,293.6856554812947
298,200,Toys,0,165.7341820858668
993,179,Furniture,0,229.37958359163932
542,415,Electronics,1,354.4937743902052
289,135,Clothing,0,41.831328398152685
987,368,Electronics,1,953.1487090539754
334,314,Electronics,0,1309.8657670719367
112,279,Electronics,0,1977.485709635217
926,458,Furniture,0,786.2386448342005
56,198,Electronics,0,1717.7221315565814
2,190,Clothing,0,419.8868354833614
99,500,Furniture,0,2237.3331022471584
313,150,Clothing,0,456.9028232240406
440,273,Toys,0,10.100611293139941
676,418,Toys,1,168.31797603681872
236,246,Clothing,0,412.13536474631877
206,289,Toys,1,75.08533423848154
738,351,Clothing,0,438.42669786603784
416,233,Groceries,0,277.93749618832675
21,397,Furniture,0,1106.831480597864
880,174,Clothing,1,442.25041939695967
26,154,Clothing,1,343.9245571512122
407,87,Clothing,0,115.49016774143375
223,261,Clothing,1,414.9691858443219
293,138,Toys,1,42.0036910840334
897,79,Furniture,1,2659.560718821492
673,86,Clothing,0,314.49008485460075
960,201,Electronics,1,902.6848872473753
129,209,Toys,1,141.47531359800755
940,383,Toys,0,35.84051188651712
879,240,Furniture,1,2425.0854871794872
311,322,Toys,1,76.47596343066384
864,92,Electronics,1,1730.7205919157227
697,71,Groceries,0,76.60459372534866
392,454,Toys,0,26.636764330549234
863,219,Groceries,1,280.54056094818264
943,437,Toys,0,160.6730547183901
544,290,Toys,1,149.50074401919497
296,276,Clothing,0,118.08844911553486
240,317,Electronics,0,808.0141177282301
20,403,Toys,0,75.13460520196307
13,419,Furniture,1,2232.927774543584
252,443,Toys,1,92.9802825801366
926,154,Toys,0,49.95829456887164
700,227,Furniture,0,2719.5164700322766
546,256,Furniture,1,2202.7025368381446
40,4,Clothing,1,457.8669440427351
779,467,Clothing,1,289.9766770838677
957,146,Groceries,1,239.94847905023352
958,69,Clothing,0,401.7776184224677
517,113,Groceries,1,9.09336279696383
132,195,Furniture,1,2780.1010600064906
601,391,Clothing,1,490.3011414035774
18,355,Electronics,1,1897.8887919129359
855,383,Toys,1,197.22333170285995
190,278,Furniture,1,2948.8895279892613
216,48,Groceries,1,155.67072128331364
576,385,Toys,0,130.11381789751212
782,388,Electronics,1,1716.2091846168073
459,155,Electronics,1,669.058909820333
676,479,Clothing,0,196.16649926553345
180,197,Clothing,0,449.4956449464714
998,163,Electronics,0,681.1468904262961
195,463,Clothing,1,467.1360587602131
854,361,Furniture,1,856.6479631433547
547,466,Clothing,0,380.25491589359103
576,274,Groceries,1,37.66966624856291
63,318,Electronics,1,1251.6996506685468
350,357,Toys,0,83.51787641924119
433,201,Electronics,1,1298.8070767498482
744,368,Groceries,1,62.721668475269034
1,484,Electronics,0,433.6603264747964
142,99,Groceries,1,130.27000891599306
76,331,Electronics,0,359.02654685738486
914,439,Groceries,1,247.31729679419468
442,60,Toys,1,94.6930174155925
736,206,Toys,0,143.79222528188424
274,9,Groceries,0,220.5956302940056
711,176,Clothing,0,286.7673581357676
451,71,Furniture,1,2475.7974490579973
24,428,Toys,1,94.77062284607916
661,89,Clothing,1,194.21123532119026
454,197,Furniture,0,2681.053855411227
652,312,Electronics,0,1076.0781478991594
900,376,Furniture,0,2948.9257219937294
777,211,Furniture,1,2649.392561372936
687,47,Clothing,1,116.55511015921974
459,69,Furniture,1,1111.6798129188242
65,252,Groceries,0,77.59790121608515
298,347,Groceries,1,95.64758889817632
194,489,Toys,0,89.39678202786374
74,189,Furniture,0,1385.8882872679098
450,212,Clothing,1,406.50503115164287
664,190,Electronics,1,1261.5603355266742
544,275,Toys,1,32.43821186420277
586,43,Electronics,1,1442.0539951995904
340,221,Groceries,0,124.80736218815889
172,139,Groceries,0,293.26042411307844
657,268,Groceries,1,222.24361933161273
378,399,Furniture,1,1656.135762782406
452,446,Groceries,0,42.71343511112659
401,92,Electronics,0,131.48130084765342
606,374,Electronics,1,456.5748169606679
581,15,Electronics,1,740.2285044506211
967,27,Toys,0,25.361736597515815
554,410,Electronics,1,1461.6489696501305
731,315,Furniture,1,1823.735305031743
771,397,Furniture,0,237.28025515684644
979,89,Electronics,0,1209.9383526062
966,324,Furniture,1,2630.2483951451045
25,25,Clothing,1,487.31151033602544
160,229,Furniture,0,1296.3706542579012
235,239,Groceries,1,255.99351400420773
210,385,Clothing,1,435.66786481205844
42,210,Toys,0,74.61738221682172
330,140,Groceries,0,220.06135846648414
384,133,Groceries,0,93.7230498244372
889,498,Furniture,0,2420.4798473693468
663,278,Furniture,1,1596.553915990968
196,382,Toys,0,103.57571628642708
814,111,Toys,1,92.15262507876018
136,230,Groceries,0,87.33038219105796
655,359,Electronics,0,173.7617039938943
103,319,Electronics,1,1517.394548757443
86,492,Electronics,1,711.5442610736662
527,116,Toys,1,32.55832342504363
855,156,Toys,0,32.79538398444362
668,310,Toys,1,84.29209986344908
80,8,Furniture,1,1782.0885739798173
725,251,Furniture,1,1113.3325097746224
349,497,Electronics,1,785.7477308909188
609,462,Toys,0,102.89777976070947
421,407,Groceries,0,108.84016544568794
658,335,Toys,1,180.44568649768738
83,266,Clothing,1,160.1612881264943
515,48,Electronics,0,1296.7198562064661
690,322,Groceries,0,121.61417934536189
89,230,Toys,1,55.36325511199653
187,453,Groceries,0,266.9788414917931
825,495,Groceries,1,178.94880880800457
487,248,Groceries,0,46.5016845321489
9,153,Groceries,1,142.75236522539362
110,298,Electronics,1,1059.340391362924
97,64,Toys,0,30.697700168039706
574,473,Toys,0,26.035587604782933
101,353,Toys,0,138.3153547389681
764,430,Furniture,0,1485.116273950014
365,127,Toys,1,35.479070179491146
649,219,Groceries,1,207.06607723861256
629,19,Clothing,0,268.16308153788816
162,49,Toys,0,81.55541161978289
797,167,Clothing,0,42.49448724501512
647,280,Furniture,1,2803.3493312879473
766,24,Groceries,0,148.88341944473257
392,386,Electronics,0,1388.0085947029645
848,227,Groceries,0,186.68985834487296
479,127,Toys,0,165.6407345488431
755,166,Toys,1,181.6141177275234
58,51,Groceries,0,290.3571834517156
564,344,Toys,0,62.059556035724675
973,285,Electronics,1,1454.3120915831028
344,183,Clothing,1,62.059466236505244
488,326,Electronics,0,1687.3229239517943
859,425,Electronics,1,110.39329196187538
447,399,Furniture,0,797.1422329224584
372,340,Groceries,0,166.1238390759253
198,467,Electronics,1,1698.520159635679
646,370,Toys,0,49.53280904789439
541,485,Furniture,0,1802.9556263954828
617,330,Toys,1,67.80180289272337
132,85,Groceries,1,96.77392238599656
491,258,Electronics,1,427.700202778199
710,80,Electronics,1,1378.8352819310126
594,75,Clothing,1,129.8918806527782
248,160,Toys,1,78.919251553307
246,200,Toys,0,68.91758703460093
158,142,Toys,0,78.56697818935943
129,91,Furniture,0,1240.7128365268827
7,344,Clothing,0,397.71564921192504
437,130,Groceries,1,238.7533835408932
928,11,Furniture,1,1953.3968624462332
602,67,Furniture,1,277.07767618639394
502,409,Toys,1,185.19600544878872
588,337,Clothing,0,203.85270714500402
907,414,Toys,0,189.82683833808025
321,158,Furniture,0,1641.810176677446
671,99,Electronics,1,1573.2065795059095
476,162,Electronics,1,1829.4015783600598
696,53,Groceries,1,125.90423633163317
250,251,Groceries,1,10.144799627007266
703,253,Groceries,0,38.97669310109341
259,320,Clothing,1,229.1629468890374
663,403,Furniture,0,1780.9510124664912
41,448,Electronics,0,1586.791600126095
4,117,Toys,1,59.7495802344931
722,461,Electronics,1,1150.7599095408214
281,191,Toys,0,127.81930578090096
541,129,Groceries,0,274.035847573832
455,259,Furniture,1,2208.080803921682
40,56,Groceries,0,121.60058020348374
386,483,Toys,1,76.44538756098552
997,125,Furniture,1,2796.2055036519446
864,161,Clothing,0,221.36418139222025
403,55,Furniture,1,530.5395758402278
582,224,Toys,0,156.86603681224827
446,305,Toys,0,155.9560945388314
71,184,Toys,0,152.39217389597772
65,236,Clothing,1,189.70980590127363
904,424,Toys,0,140.56427602681106
239,94,Furniture,0,492.3735239113098
143,215,Groceries,0,137.30316146711357
427,390,Groceries,1,237.81278153479124
152,66,Toys,1,167.9913930357853
177,458,Groceries,1,251.12147554034212
845,201,Furniture,0,1341.8563522224952
611,388,Clothing,1,328.8424914741459
908,432,Furniture,1,229.558687451163
880,451,Groceries,0,272.45041929506294
671,275,Electronics,0,1135.8272110276853
314,389,Toys,1,104.30276175095871
847,264,Clothing,1,203.91027626313905
20,433,Groceries,0,29.806393889875743
738,363,Electronics,1,327.40898752681267
486,81,Groceries,1,82.37303702984717
586,128,Groceries,0,137.73296803149006
624,62,Electronics,1,1925.3657269184612
165,418,Toys,0,164.02717344744258
51,189,Electronics,1,1840.0952170878388
436,182,Toys,1,90.16176377307539
57,494,Furniture,0,1051.4880128675086
